0.220589569,"120.19 bpm"
0.719818594,"123.05 bpm"
1.207437641,"117.45 bpm"
1.718276643,"109.96 bpm"
2.263945578,"123.05 bpm"
2.751564625,"120.19 bpm"
3.250793650,"109.96 bpm"
3.796462585,"114.84 bpm"
4.318911564,"123.05 bpm"
4.806530612,"120.19 bpm"
5.305759637,"120.19 bpm"
5.804988662,"114.84 bpm"
6.327437641,"112.35 bpm"
6.861496598,"114.84 bpm"
7.383945578,"117.45 bpm"
7.894784580,"114.84 bpm"
8.417233560,"120.19 bpm"
8.916462585,"117.45 bpm"
9.427301587,"114.84 bpm"
9.949750566,"114.84 bpm"
10.472199546,"120.19 bpm"
10.971428571,"117.45 bpm"
11.482267573,"112.35 bpm"
12.016326530,"114.84 bpm"
12.538775510,"114.84 bpm"
13.061224489,"120.19 bpm"
13.560453514,"123.05 bpm"
14.048072562,"123.05 bpm"
14.535691609,"112.35 bpm"
15.069750566,"120.19 bpm"
15.568979591,"114.84 bpm"
16.091428571,"114.84 bpm"
16.613877551,"117.45 bpm"
17.124716553,"114.84 bpm"
17.647165532,"117.45 bpm"
18.158004535,"117.45 bpm"
18.668843537,"120.19 bpm"
19.168072562,"117.45 bpm"
19.678911564,"117.45 bpm"
20.189750566,"114.84 bpm"
20.712199546,"120.19 bpm"
21.211428571,"114.84 bpm"
21.733877551,"117.45 bpm"
22.244716553,"120.19 bpm"
22.743945578,"114.84 bpm"
23.266394557,"114.84 bpm"
23.788843537,"117.45 bpm"
24.299682539,"117.45 bpm"
24.810521541,"117.45 bpm"
25.321360544,"114.84 bpm"
25.843809523,"117.45 bpm"
26.354648526,"117.45 bpm"
26.865487528,"114.84 bpm"
27.387936507,"117.45 bpm"
27.898775510,"120.19 bpm"
28.398004535,"117.45 bpm"
28.908843537,"117.45 bpm"
29.419682539,"114.84 bpm"
29.942131519,"117.45 bpm"
30.452970521,"117.45 bpm"
30.963809523,"114.84 bpm"
31.486258503,"117.45 bpm"
31.997097505,"114.84 bpm"
32.519546485,"117.45 bpm"
33.030385487,"117.45 bpm"
33.541224489,"117.45 bpm"
34.052063492,"117.45 bpm"
34.562902494,"120.19 bpm"
35.062131519,"117.45 bpm"
35.572970521,"114.84 bpm"
36.095419501,"117.45 bpm"
36.606258503,"117.45 bpm"
37.117097505,"117.45 bpm"
37.627936507,"114.84 bpm"
38.150385487,"117.45 bpm"
38.661224489,"120.19 bpm"
39.160453514,"114.84 bpm"
39.682902494,"117.45 bpm"
40.193741496,"117.45 bpm"
40.704580498,"117.45 bpm"
41.215419501,"114.84 bpm"
41.737868480,"117.45 bpm"
42.248707482,"117.45 bpm"
42.759546485,"117.45 bpm"
43.270385487,"117.45 bpm"
43.781224489,"114.84 bpm"
44.303673469,"117.45 bpm"
44.814512471,"117.45 bpm"
45.325351473,"114.84 bpm"
45.847800453,"117.45 bpm"
46.358639455,"117.45 bpm"
46.869478458,"117.45 bpm"
47.380317460,"120.19 bpm"
47.879546485,"114.84 bpm"
48.401995464,"117.45 bpm"
48.912834467,"114.84 bpm"
49.435283446,"114.84 bpm"
49.957732426,"117.45 bpm"
50.468571428,"117.45 bpm"
50.979410430,"120.19 bpm"
51.478639455,"120.19 bpm"
51.977868480,"114.84 bpm"
52.500317460,"117.45 bpm"
53.011156462,"114.84 bpm"
53.533605442,"114.84 bpm"
54.056054421,"120.19 bpm"
54.555283446,"117.45 bpm"
55.066122448,"117.45 bpm"
55.576961451,"117.45 bpm"
56.087800453,"114.84 bpm"
56.610249433,"117.45 bpm"
57.121088435,"117.45 bpm"
57.631927437,"117.45 bpm"
58.142766439,"114.84 bpm"
58.665215419,"114.84 bpm"
59.187664399,"117.45 bpm"
59.698503401,"120.19 bpm"
60.197732426,"117.45 bpm"
60.708571428,"117.45 bpm"
61.219410430,"114.84 bpm"
61.741859410,"117.45 bpm"
62.252698412,"117.45 bpm"
62.763537414,"120.19 bpm"
63.262766439,"117.45 bpm"
63.773605442,"114.84 bpm"
