0.290249433,"105.47 bpm"
0.859138321,"105.47 bpm"
1.428027210,"109.96 bpm"
1.973696145,"105.47 bpm"
2.542585034,"107.67 bpm"
3.099863945,"105.47 bpm"
3.668752834,"109.96 bpm"
4.214421768,"105.47 bpm"
4.783310657,"105.47 bpm"
5.352199546,"107.67 bpm"
5.909478458,"107.67 bpm"
6.466757369,"107.67 bpm"
7.024036281,"105.47 bpm"
7.592925170,"105.47 bpm"
8.161814058,"109.96 bpm"
8.707482993,"107.67 bpm"
9.264761904,"105.47 bpm"
9.833650793,"107.67 bpm"
10.390929705,"107.67 bpm"
10.948208616,"107.67 bpm"
11.505487528,"105.47 bpm"
12.074376417,"105.47 bpm"
12.643265306,"109.96 bpm"
13.188934240,"107.67 bpm"
13.746213151,"105.47 bpm"
14.315102040,"105.47 bpm"
14.883990929,"109.96 bpm"
15.429659863,"105.47 bpm"
15.998548752,"107.67 bpm"
16.555827664,"107.67 bpm"
17.113106575,"107.67 bpm"
17.670385487,"105.47 bpm"
18.239274376,"105.47 bpm"
18.808163265,"107.67 bpm"
19.365442176,"107.67 bpm"
19.922721088,"107.67 bpm"
20.480000000,"105.47 bpm"
21.048888888,"105.47 bpm"
21.617777777,"109.96 bpm"
22.163446712,"107.67 bpm"
22.720725623,"105.47 bpm"
23.289614512,"107.67 bpm"
23.846893424,"107.67 bpm"
24.404172335,"107.67 bpm"
24.961451247,"105.47 bpm"
25.530340136,"105.47 bpm"
26.099229024,"109.96 bpm"
26.644897959,"105.47 bpm"
27.213786848,"107.67 bpm"
27.771065759,"107.67 bpm"
28.328344671,"107.67 bpm"
28.885623582,"105.47 bpm"
29.454512471,"107.67 bpm"
30.011791383,"105.47 bpm"
30.580680272,"107.67 bpm"
31.137959183,"107.67 bpm"
31.695238095,"105.47 bpm"
32.264126984,"107.67 bpm"
32.821405895,"107.67 bpm"
33.378684807,"107.67 bpm"
33.935963718,"105.47 bpm"
34.504852607,"105.47 bpm"
35.073741496,"109.96 bpm"
35.619410430,"107.67 bpm"
36.176689342,"105.47 bpm"
36.745578231,"105.47 bpm"
37.314467120,"109.96 bpm"
37.860136054,"105.47 bpm"
38.429024943,"107.67 bpm"
38.986303854,"105.47 bpm"
39.555192743,"109.96 bpm"
40.100861678,"105.47 bpm"
40.669750566,"105.47 bpm"
41.238639455,"105.47 bpm"
41.807528344,"109.96 bpm"
42.353197278,"107.67 bpm"
42.910476190,"105.47 bpm"
43.479365079,"105.47 bpm"
44.048253968,"109.96 bpm"
44.593922902,"107.67 bpm"
45.151201814,"105.47 bpm"
45.720090702,"105.47 bpm"
46.288979591,"109.96 bpm"
46.834648526,"105.47 bpm"
47.403537414,"107.67 bpm"
47.960816326,"105.47 bpm"
48.529705215,"107.67 bpm"
49.086984126,"107.67 bpm"
49.644263038,"107.67 bpm"
50.201541950,"107.67 bpm"
50.758820861,"107.67 bpm"
51.316099773,"105.47 bpm"
51.884988662,"107.67 bpm"
52.442267573,"105.47 bpm"
53.011156462,"107.67 bpm"
53.568435374,"105.47 bpm"
54.137324263,"107.67 bpm"
54.694603174,"105.47 bpm"
55.263492063,"109.96 bpm"
55.809160997,"107.67 bpm"
56.366439909,"105.47 bpm"
56.935328798,"105.47 bpm"
57.504217687,"109.96 bpm"
58.049886621,"105.47 bpm"
58.618775510,"107.67 bpm"
59.176054421,"105.47 bpm"
59.744943310,"109.96 bpm"
60.290612244,"105.47 bpm"
60.859501133,"107.67 bpm"
61.416780045,"107.67 bpm"
61.974058956,"107.67 bpm"
62.531337868,"105.47 bpm"
63.100226757,"105.47 bpm"
63.669115646,"105.47 bpm"
64.238004535,"109.96 bpm"
64.783673469,"107.67 bpm"
65.340952380,"105.47 bpm"
65.909841269,"105.47 bpm"
66.478730158,"109.96 bpm"
67.024399092,"107.67 bpm"
67.581678004,"105.47 bpm"
68.150566893,"105.47 bpm"
68.719455782,"109.96 bpm"
69.265124716,"105.47 bpm"
69.834013605,"107.67 bpm"
70.391292517,"107.67 bpm"
70.948571428,"107.67 bpm"
71.505850340,"105.47 bpm"
72.074739229,"105.47 bpm"
72.643628117,"105.47 bpm"
73.212517006,"109.96 bpm"
73.758185941,"107.67 bpm"
74.315464852,"105.47 bpm"
74.884353741,"105.47 bpm"
75.453242630,"109.96 bpm"
75.998911564,"107.67 bpm"
76.556190476,"105.47 bpm"
77.125079365,"105.47 bpm"
77.693968253,"109.96 bpm"
78.239637188,"105.47 bpm"
78.808526077,"107.67 bpm"
79.365804988,"105.47 bpm"
79.934693877,"109.96 bpm"
80.480362811,"105.47 bpm"
81.049251700,"107.67 bpm"
81.606530612,"107.67 bpm"
82.163809523,"107.67 bpm"
82.721088435,"105.47 bpm"
83.289977324,"107.67 bpm"
83.847256235,"105.47 bpm"
84.416145124,"107.67 bpm"
84.973424036,"107.67 bpm"
85.530702947,"105.47 bpm"
86.099591836,"105.47 bpm"
86.668480725,"109.96 bpm"
87.214149659,"107.67 bpm"
87.771428571,"105.47 bpm"
88.340317460,"105.47 bpm"
88.909206349,"107.67 bpm"
89.466485260,"107.67 bpm"
90.023764172,"107.67 bpm"
