0.069659863,"93.96 bpm"
0.708208616,"92.29 bpm"
1.358367346,"92.29 bpm"
2.008526077,"95.70 bpm"
2.635464852,"95.70 bpm"
3.262403628,"93.96 bpm"
3.900952380,"93.96 bpm"
4.539501133,"93.96 bpm"
5.178049886,"95.70 bpm"
5.804988662,"93.96 bpm"
6.443537414,"92.29 bpm"
7.093696145,"93.96 bpm"
7.732244897,"95.70 bpm"
8.359183673,"95.70 bpm"
8.986122448,"90.67 bpm"
9.647891156,"93.96 bpm"
10.286439909,"95.70 bpm"
10.913378684,"93.96 bpm"
11.551927437,"93.96 bpm"
12.190476190,"93.96 bpm"
12.829024943,"95.70 bpm"
13.455963718,"93.96 bpm"
14.094512471,"93.96 bpm"
14.733061224,"92.29 bpm"
15.383219954,"95.70 bpm"
16.010158730,"93.96 bpm"
16.648707482,"93.96 bpm"
17.287256235,"93.96 bpm"
17.925804988,"95.70 bpm"
18.552743764,"92.29 bpm"
19.202902494,"95.70 bpm"
19.829841269,"93.96 bpm"
20.468390022,"93.96 bpm"
21.106938775,"93.96 bpm"
21.745487528,"93.96 bpm"
22.384036281,"93.96 bpm"
23.022585034,"95.70 bpm"
23.649523809,"92.29 bpm"
24.299682539,"95.70 bpm"
24.926621315,"92.29 bpm"
25.576780045,"95.70 bpm"
26.203718820,"93.96 bpm"
26.842267573,"93.96 bpm"
27.480816326,"93.96 bpm"
28.119365079,"93.96 bpm"
28.757913832,"93.96 bpm"
29.396462585,"95.70 bpm"
30.023401360,"93.96 bpm"
30.661950113,"93.96 bpm"
31.300498866,"93.96 bpm"
31.939047619,"93.96 bpm"
32.577596371,"93.96 bpm"
33.216145124,"93.96 bpm"
33.854693877,"93.96 bpm"
34.493242630,"93.96 bpm"
35.131791383,"93.96 bpm"
35.770340136,"95.70 bpm"
36.397278911,"93.96 bpm"
37.035827664,"93.96 bpm"
37.674376417,"93.96 bpm"
38.312925170,"93.96 bpm"
38.951473922,"93.96 bpm"
39.590022675,"93.96 bpm"
40.228571428,"93.96 bpm"
40.867120181,"95.70 bpm"
41.494058956,"92.29 bpm"
42.144217687,"95.70 bpm"
42.771156462,"92.29 bpm"
43.421315192,"95.70 bpm"
44.048253968,"93.96 bpm"
44.686802721,"93.96 bpm"
45.325351473,"93.96 bpm"
45.963900226,"93.96 bpm"
46.602448979,"93.96 bpm"
47.240997732,"95.70 bpm"
47.867936507,"93.96 bpm"
48.506485260,"93.96 bpm"
49.145034013,"92.29 bpm"
49.795192743,"95.70 bpm"
50.422131519,"93.96 bpm"
51.060680272,"93.96 bpm"
51.699229024,"93.96 bpm"
52.337777777,"93.96 bpm"
52.976326530,"93.96 bpm"
53.614875283,"95.70 bpm"
54.241814058,"92.29 bpm"
54.891972789,"95.70 bpm"
55.518911564,"93.96 bpm"
56.157460317,"93.96 bpm"
56.796009070,"93.96 bpm"
57.434557823,"93.96 bpm"
58.073106575,"93.96 bpm"
58.711655328,"93.96 bpm"
59.350204081,"93.96 bpm"
59.988752834,"95.70 bpm"
60.615691609,"92.29 bpm"
61.265850340,"95.70 bpm"
61.892789115,"93.96 bpm"
62.531337868,"93.96 bpm"
63.169886621,"93.96 bpm"
63.808435374,"93.96 bpm"
64.446984126,"93.96 bpm"
65.085532879,"93.96 bpm"
65.724081632,"93.96 bpm"
66.362630385,"95.70 bpm"
66.989569160,"93.96 bpm"
67.628117913,"93.96 bpm"
68.266666666,"93.96 bpm"
68.905215419,"93.96 bpm"
69.543764172,"93.96 bpm"
70.182312925,"93.96 bpm"
70.820861678,"93.96 bpm"
71.459410430,"95.70 bpm"
72.086349206,"92.29 bpm"
72.736507936,"95.70 bpm"
73.363446712,"92.29 bpm"
74.013605442,"95.70 bpm"
74.640544217,"93.96 bpm"
75.279092970,"93.96 bpm"
75.917641723,"92.29 bpm"
76.567800453,"95.70 bpm"
77.194739229,"92.29 bpm"
77.844897959,"95.70 bpm"
78.471836734,"93.96 bpm"
79.110385487,"95.70 bpm"
79.737324263,"93.96 bpm"
80.375873015,"93.96 bpm"
81.014421768,"93.96 bpm"
81.652970521,"93.96 bpm"
82.291519274,"93.96 bpm"
82.930068027,"93.96 bpm"
83.568616780,"93.96 bpm"
84.207165532,"95.70 bpm"
84.834104308,"92.29 bpm"
85.484263038,"95.70 bpm"
86.111201814,"93.96 bpm"
86.749750566,"93.96 bpm"
87.388299319,"93.96 bpm"
88.026848072,"93.96 bpm"
88.665396825,"93.96 bpm"
89.303945578,"95.70 bpm"
89.930884353,"93.96 bpm"
90.569433106,"93.96 bpm"
91.207981859,"93.96 bpm"
91.846530612,"93.96 bpm"
92.485079365,"93.96 bpm"
93.123628117,"93.96 bpm"
93.762176870,"93.96 bpm"
94.400725623,"93.96 bpm"
95.039274376,"93.96 bpm"
95.677823129,"95.70 bpm"
96.304761904,"92.29 bpm"
96.954920634,"95.70 bpm"
97.581859410,"93.96 bpm"
98.220408163,"93.96 bpm"
98.858956916,"93.96 bpm"
99.497505668,"93.96 bpm"
100.136054421,"93.96 bpm"
100.774603174,"93.96 bpm"
