0.000000000,4.21948e-07,3.59516e-07,3.10475e-07,2.65544e-07,1.94184e-07,1.46306e-07,1.1033e-07,9.5147e-08,7.00947e-08,3.7469e-08,1.92638e-08,1.51397e-08,6.99076e-09,1.49384e-08,3.0004e-08,1.58497e-08,9.84314e-09,8.65527e-09,1.66563e-08,2.53766e-08,2.58383e-08,2.49595e-08,2.27806e-08,2.36016e-08,1.18867e-08,9.77461e-09,1.91496e-08,6.69399e-09,2.55564e-08,1.8247e-08,1.539e-08,1.99802e-08,2.37429e-08,2.86829e-08,1.23464e-08,1.30477e-08,2.91342e-08,4.04869e-08,2.93341e-08,2.34509e-08,3.58221e-08,3.0016e-08,2.65363e-08,2.54188e-08,3.43868e-08,3.5952e-08,1.71925e-08,5.14252e-09,2.59152e-08,3.32192e-08,3.32907e-08,2.67352e-08,2.44292e-08,1.59432e-08,1.63367e-08,2.72995e-08,2.47224e-08,1.52579e-08,3.5064e-08,3.87961e-08
0.023219954,1.19086e-06,1.06487e-06,1.02177e-06,1.02867e-06,9.59761e-07,7.91419e-07,5.27653e-07,3.96806e-07,4.37671e-07,4.44226e-07,4.14446e-07,3.11314e-07,2.52951e-07,1.85117e-07,1.81286e-07,1.17954e-07,4.7654e-08,1.24644e-08,1.49812e-08,2.54246e-08,2.24284e-08,4.4388e-08,2.01339e-08,1.96682e-08,2.4751e-08,1.5619e-08,1.79196e-08,1.17069e-08,4.80855e-08,4.24784e-08,3.48467e-08,2.85968e-08,9.62717e-09,2.37354e-08,1.14766e-08,5.89553e-09,8.33539e-09,2.45717e-08,2.80485e-08,1.77944e-08,3.52693e-08,4.51564e-09,3.39309e-09,1.55032e-08,1.50712e-08,5.53258e-09,1.30019e-08,2.5351e-08,5.34574e-08,2.03162e-08,7.97092e-08,5.71431e-08,1.41174e-08,3.1579e-08,5.81123e-08,7.84179e-09,4.05789e-08,3.20482e-08,8.72032e-08,4.82834e-08
0.046439909,2.46112e-06,2.09059e-06,1.98519e-06,2.38712e-06,2.66275e-06,2.44585e-06,1.67444e-06,4.91216e-07,9.50581e-07,1.75394e-06,2.09288e-06,1.9637e-06,1.51492e-06,1.00656e-06,7.28225e-07,1.24441e-06,1.58988e-06,1.53935e-06,1.26968e-06,9.51118e-07,8.11314e-07,7.70402e-07,7.39051e-07,6.74246e-07,4.03162e-07,1.5358e-07,1.85963e-08,6.20343e-08,1.16834e-07,1.30839e-07,2.6616e-08,6.24673e-08,2.19208e-08,2.40662e-08,4.83579e-08,5.08398e-08,8.77437e-09,2.44662e-08,1.53007e-08,8.12944e-09,7.3513e-08,3.92591e-08,1.46215e-08,2.26603e-08,4.78684e-08,4.4713e-08,4.18054e-09,2.44039e-08,4.3779e-08,3.82979e-08,3.99816e-08,5.64388e-08,3.15513e-08,2.46147e-08,5.42417e-08,1.04418e-08,6.88783e-08,2.68984e-08,5.03443e-08,5.19028e-08
0.069659863,3.97206e-06,3.05113e-06,2.44309e-06,3.87558e-06,5.16996e-06,5.03334e-06,3.73522e-06,1.97125e-06,2.65713e-06,4.71935e-06,4.93066e-06,4.54785e-06,3.85991e-06,2.12755e-06,2.65344e-07,3.18136e-06,6.9949e-06,8.95348e-06,8.19069e-06,4.79572e-06,7.94876e-07,3.37949e-06,7.0778e-06,9.53277e-06,1.25809e-05,1.79896e-05,2.00724e-05,1.83115e-05,1.43337e-05,1.0891e-05,8.79046e-06,6.59077e-06,4.31355e-06,2.48661e-06,1.42633e-06,1.18833e-06,2.89173e-07,9.55132e-07,1.68161e-06,1.74603e-06,1.24358e-06,4.75927e-07,6.55353e-07,1.19492e-06,1.22323e-06,1.20207e-06,8.53607e-07,6.46011e-07,4.33409e-07,2.94026e-07,1.93971e-07,4.75153e-08,9.35712e-08,2.3675e-08,1.4011e-08,7.05862e-08,3.99663e-08,6.87391e-08,1.00849e-07,5.35165e-08
0.092879818,5.11125e-06,3.63592e-06,1.62173e-06,4.92328e-06,7.75041e-06,7.30261e-06,5.62299e-06,4.64411e-06,6.60268e-06,9.28487e-06,6.37296e-06,4.79073e-06,6.18428e-06,3.05023e-06,3.82474e-07,5.89843e-06,1.50298e-05,1.39674e-05,1.33892e-05,1.16703e-05,2.94051e-06,5.04255e-06,1.19735e-05,1.08334e-05,5.1513e-06,2.82311e-05,5.01809e-05,1.7304e-05,1.97906e-05,9.37833e-06,1.06981e-05,9.71761e-06,3.59339e-06,5.71797e-06,6.22744e-06,1.69571e-05,7.23406e-06,8.19659e-06,2.4994e-05,1.18716e-05,3.02857e-06,6.1202e-06,1.98628e-05,1.00638e-05,5.62166e-06,1.42862e-05,8.22532e-06,5.2211e-06,2.71451e-06,1.19437e-06,3.01991e-06,2.40583e-06,1.22533e-06,1.83339e-06,1.30149e-06,1.48766e-06,6.15622e-06,7.28232e-06,2.25423e-06,1.08292e-06
0.116099773,5.2203e-06,3.82362e-06,4.9357e-07,5.69038e-06,9.48085e-06,7.62124e-06,5.61066e-06,5.49577e-06,9.93416e-06,1.40783e-05,7.18996e-06,4.29366e-06,7.13285e-06,3.77203e-06,1.81878e-06,9.89049e-06,2.15783e-05,1.27666e-05,1.19782e-05,2.09593e-05,1.28033e-05,9.79561e-06,1.5168e-06,1.08953e-05,7.63134e-06,2.2873e-05,5.19631e-05,2.3431e-05,2.41879e-05,8.38118e-06,1.68427e-05,1.65919e-05,4.5287e-06,5.53059e-06,1.09356e-05,2.34483e-05,9.76982e-06,8.16071e-06,2.08236e-05,1.14466e-05,5.43006e-06,8.59978e-06,2.67299e-05,1.4428e-05,5.01456e-06,1.14765e-05,6.476e-06,6.81509e-06,3.59082e-06,4.44028e-07,1.27767e-06,4.69455e-07,5.42082e-07,2.1973e-06,2.68151e-06,4.89456e-07,2.79276e-06,2.94813e-06,6.46561e-07,2.10057e-06
0.139319727,4.0982e-06,3.57589e-06,2.62437e-06,6.45418e-06,9.78685e-06,5.9757e-06,3.50723e-06,3.54256e-06,1.01854e-05,1.75326e-05,1.05696e-05,6.47797e-06,6.2072e-06,2.54936e-06,1.72423e-06,1.15545e-05,2.46315e-05,1.17386e-05,1.56761e-05,2.54722e-05,6.94858e-06,1.03035e-05,1.04237e-05,1.24516e-05,4.93566e-06,2.67223e-05,5.12436e-05,2.78597e-05,2.6104e-05,8.77829e-06,6.9851e-06,1.31335e-05,5.6614e-06,6.87401e-06,1.62975e-05,2.87864e-05,1.22653e-05,8.69979e-06,1.96954e-05,9.56668e-06,4.85105e-06,1.35797e-05,3.19821e-05,1.66399e-05,2.60072e-06,9.22427e-06,6.36512e-06,5.4886e-06,2.32165e-06,3.02542e-07,7.26294e-07,1.73671e-06,4.79589e-07,2.29818e-06,1.26528e-06,7.20353e-07,7.40648e-07,7.79571e-07,3.37636e-07,1.31242e-06
0.162539682,2.2927e-06,2.83807e-06,3.72725e-06,6.43342e-06,8.67876e-06,4.85255e-06,2.42509e-06,3.13167e-06,1.0703e-05,1.89596e-05,9.9598e-06,4.68562e-06,3.81121e-06,2.18434e-06,1.58595e-06,1.18814e-05,2.70911e-05,1.26554e-05,1.59402e-05,2.87845e-05,1.73585e-05,1.34188e-05,1.21613e-05,1.61473e-05,2.81911e-06,1.8837e-05,4.55479e-05,3.10688e-05,2.55543e-05,8.96556e-06,2.41243e-05,2.85168e-05,1.21418e-05,6.98242e-06,1.70856e-05,3.77948e-05,1.78486e-05,1.14279e-05,1.92574e-05,6.99614e-06,4.51354e-06,1.52794e-05,3.59165e-05,1.94887e-05,2.84212e-06,8.70006e-06,3.23973e-06,3.5718e-06,1.97821e-06,5.68771e-07,1.74016e-06,1.9412e-06,2.257e-06,3.45599e-06,1.54714e-06,2.22507e-07,1.23384e-06,7.76457e-07,2.63641e-07,1.96926e-06
0.185759637,8.96417e-07,2.06317e-06,3.35316e-06,5.10103e-06,6.53753e-06,5.00113e-06,3.42176e-06,4.5552e-06,1.37325e-05,1.89235e-05,5.75522e-06,1.83861e-06,9.93094e-07,3.57635e-06,2.92015e-06,1.45585e-05,2.99136e-05,1.63929e-05,1.83547e-05,3.44971e-05,6.76226e-06,1.62551e-05,1.21709e-05,2.33108e-05,1.1808e-05,2.74295e-05,4.41628e-05,2.68583e-05,2.36523e-05,7.73826e-06,1.44795e-05,2.63715e-05,1.55369e-05,1.02655e-05,1.2408e-05,4.15824e-05,1.57729e-05,1.44181e-05,2.30084e-05,9.70802e-06,1.9832e-06,1.55903e-05,3.84262e-05,1.81188e-05,6.65521e-06,1.66381e-05,1.06365e-05,5.07276e-06,3.16233e-06,3.01536e-06,4.80958e-06,2.34642e-06,1.48077e-06,5.27858e-06,4.00676e-06,7.25783e-07,1.69855e-06,1.93784e-06,1.06981e-06,7.42473e-07
0.208979591,9.33673e-07,1.9958e-06,1.93561e-06,3.25224e-06,3.85667e-06,4.45488e-06,3.00054e-06,3.36749e-06,1.52017e-05,1.88451e-05,5.46521e-06,1.01382e-06,1.92814e-06,3.98536e-06,2.75875e-06,1.44901e-05,3.07162e-05,1.36388e-05,2.2207e-05,4.12935e-05,2.86868e-05,2.32872e-05,2.53614e-05,3.01885e-05,1.28546e-05,1.75577e-05,3.67833e-05,1.58127e-05,2.26099e-05,1.17885e-05,2.17226e-05,2.93256e-05,1.08408e-05,8.76576e-06,1.76218e-05,5.0132e-05,2.44659e-05,1.25385e-05,2.71059e-05,1.23263e-05,3.47517e-06,1.10542e-05,3.20213e-05,1.31333e-05,5.84251e-06,2.10388e-05,1.13125e-05,4.23299e-07,4.01832e-07,1.0031e-06,2.20976e-06,1.1825e-06,1.48203e-06,4.16529e-06,4.31962e-06,1.85662e-06,2.15322e-06,2.30999e-06,1.20192e-06,1.08767e-06
