1.12203179,1.09185450,1.04991320,1.01296929,0.96767567,0.90608896,0.83873971,0.77674741,0.72756923,0.66066903,0.58242844,0.49740716,0.48818658,0.43876507,0.33391707,0.23729267,0.18936498,0.15976186,0.11121603,0.12251079,0.33131518,0.37693001,0.33318606,0.46640297,0.71774940,0.69782351,0.69268687,0.96204743,0.86539476,1.03539409,1.11307961,0.97040317,1.07412462,1.10182632,1.11879217,1.07196463,1.06959289,1.24658489,1.30788417,1.15466807,1.22187598,0.95150441,1.18960451,0.98240784,1.15650508,1.25809413,1.10565085,1.19062971,1.17149068,1.09872239,0.92887780,1.24543867,1.16522274,1.15892716,1.08470065,1.20849454,1.19784996,1.08587689,1.23542372,1.01248324
2.28358728,2.26194735,2.42497518,2.37577013,2.37318731,2.41145408,2.39699713,2.42975664,2.39893599,2.41923039,2.42904265,2.38458676,2.41981300,2.35132453,2.36464973,2.37194857,2.42194240,2.47235055,2.34484623,2.21250169,2.15292084,2.15298495,2.24330363,2.21129803,2.16749012,2.27013436,2.11367048,2.11421217,2.14364459,2.02235587,2.08628728,1.83239267,2.18431590,2.09423962,2.05663252,2.22885941,2.21332568,2.13058878,2.20256697,2.00540758,1.94744871,1.96591106,1.97764929,1.94661068,2.05273426,2.08825939,1.94382027,2.06782476,2.01618164,1.95474530,1.92341361,1.93618050,1.90360155,2.00396140,2.06736521,2.01780722,2.00265182,1.94086888,2.03778784,2.09705500
2.37989226,2.32899455,2.43153165,2.47271912,2.36119403,2.36615251,2.33494807,2.28328768,2.26521952,2.37063782,2.29460851,2.28754141,2.36653541,2.29102747,2.20451744,2.24829663,2.21282712,2.33141186,2.20699421,2.06063596,1.91836912,1.89350547,2.03490160,2.13896008,2.11299496,2.00838356,2.06500352,1.96225143,1.85264209,1.93163283,1.91489876,1.69349287,1.56794509,1.87663200,1.98044541,1.89607705,1.54210591,1.76840161,1.90911510,2.00743185,1.90687016,2.08465389,1.78939621,1.86630671,1.84171849,1.92175484,1.79345817,1.71434484,1.76670657,1.89524459,1.90101771,2.00245358,2.06970674,1.99869943,2.02370487,2.08234416,2.09779019,2.14672274,2.14545554,2.09824738
2.20003865,2.07447596,1.92751743,2.04250415,2.58523789,2.66248146,2.50426499,2.18571190,1.97020222,1.83821421,1.80437735,1.71256420,1.71181512,1.76536645,2.18843575,2.39116673,2.11929361,2.05031190,2.11471509,1.83058846,1.97845192,2.03132461,1.86754205,1.91711530,1.98150036,1.83724323,1.59954564,1.33933616,1.39052021,1.68451447,1.97589224,2.10006603,1.91386396,1.64964882,1.20870313,1.19264224,1.57618427,1.08201173,1.05833122,1.07437896,0.73527742,0.76305515,1.55348040,1.30302059,1.06458086,1.05760130,0.93416566,0.77570445,1.01383209,1.22351221,1.20233184,1.12716980,1.18625531,1.93387062,1.17315234,0.98165915,1.56720794,1.50212018,1.64069082,1.08693855
2.60628756,2.62367665,2.62580772,2.44762302,2.05036928,1.91059127,2.05736313,2.09439315,1.83016408,1.74789483,1.80032777,1.76382810,1.95066538,2.02928986,2.04013323,2.21722243,2.47999930,2.43782377,2.19922196,1.85507382,2.60030382,2.56998694,2.56987084,2.58468656,2.60806511,2.44391634,2.48591223,2.55826258,2.62518789,2.47844781,2.39603338,2.31310948,2.37720926,2.44041285,2.36940112,2.36123682,2.46126835,2.34828036,2.34962072,2.47909975,2.55082838,2.47214865,2.48125381,2.37945372,2.45436916,2.55088948,2.51892127,2.53121547,2.52101584,2.52111165,2.46039891,2.30800412,2.29059821,2.54345646,2.45364051,2.42166585,2.39897235,2.42788826,2.41524593,2.33899851
1.86468230,1.82301009,1.87548057,2.02669662,1.97453129,1.64676832,1.43249088,1.37758535,1.25971734,1.44374619,1.62823788,1.49152737,1.69307161,1.66528862,1.79965993,1.69252409,2.50635852,2.50868334,1.94433048,1.63722171,2.45796183,2.49589079,2.47870951,2.49032108,2.53957880,2.39640598,1.67683242,2.50985235,2.52695003,2.56956012,2.10582455,2.26351140,2.53528567,2.52409503,2.56537520,2.41899906,2.46324190,2.48347190,2.49090286,2.61543353,2.61689282,2.47735197,2.51667696,2.44708741,2.55618916,2.57359434,2.48077351,2.49598524,2.57415885,2.57987547,2.58968845,2.47843053,2.51933264,2.52974671,2.53811621,2.48306850,2.51652699,2.47042118,2.50970299,2.50053716
2.48194812,2.56340054,2.56255132,2.55979258,2.05016062,1.90886334,1.68473777,1.87580945,1.88894098,1.87625479,2.08627143,2.31079924,2.09799413,2.53758552,2.54982118,2.53429524,2.50550079,2.52000379,1.99962947,1.62698796,2.33534288,2.48561381,2.38057268,2.02988800,2.20627398,1.86764920,1.94743402,1.82674846,2.19925306,1.99430793,2.19320647,2.14858794,1.75628655,1.89037954,1.94908168,1.94560108,2.23524252,2.32490359,2.00259136,2.01188357,2.34356385,2.27542902,1.84832856,1.70849196,2.39767227,2.34155909,2.02407326,2.35311551,2.45040465,2.16233335,1.58457898,2.38937958,2.41842792,2.31836107,2.17074698,2.02954194,2.29711261,2.33396883,2.13973678,2.29499721
2.52961638,2.55964926,2.56260135,2.44527794,2.07592764,2.02233614,1.77679535,1.93549658,1.98627706,1.87260409,1.92470879,1.94277337,2.18243062,2.52259456,2.52497360,2.52610493,2.50169987,2.44918266,2.28921294,2.18401980,2.43289489,2.48563993,2.51931471,2.53096301,2.54476221,2.48748073,2.44201624,2.49553495,2.53861655,2.41905090,2.50538394,2.47089249,2.28349353,2.34275695,2.39192390,2.33660213,2.36840921,2.20711595,2.25950985,2.46331568,2.54278296,2.45750407,2.44395419,2.40741687,2.46930214,2.44957449,2.38331419,2.45666503,2.45897782,2.45059805,2.34000990,2.46881773,2.47580380,2.48098990,2.43186053,2.42998834,2.43632917,2.49333510,2.44610634,2.49594424
2.47690540,2.40792858,2.39466969,2.38163971,2.40492393,2.33854637,2.36627496,2.34423410,2.13482934,2.25944230,2.37861170,2.25156565,2.08726704,2.14662217,2.22823923,2.14622403,2.41659945,2.45241260,2.47017940,2.48736163,2.60188353,2.57282538,2.46118237,2.56695981,2.59369550,2.48700060,2.16413434,2.58029568,2.54891517,2.48615604,2.30222072,2.12626672,2.37904770,2.47332195,2.49038034,2.50919034,2.49475635,2.44501164,2.45273882,2.56497456,2.54396291,2.51416825,2.48765997,2.38687941,2.50683147,2.52352438,2.48018725,2.53870867,2.50630191,2.49938028,2.47712665,2.56405806,2.55606602,2.54061949,2.52770088,2.49623513,2.49009439,2.43751610,2.37227713,2.38578250
2.52326952,2.56218606,2.56384415,2.51165798,2.28185667,2.46490703,2.37650313,2.12931084,1.82458467,1.90853652,1.84354853,1.72764393,1.88039514,2.54010800,2.54577539,2.43564981,2.48794159,2.51645599,2.44395601,2.42005636,2.52166059,2.54444349,2.51846578,2.39055998,2.46048684,2.25306095,2.23102046,2.09615295,2.35184301,2.37697414,2.40856008,2.41690755,2.35776409,2.30474997,2.41104017,2.43903604,2.38430982,2.33597809,2.42168949,2.49331272,2.20399979,2.43211143,2.17047363,2.02357678,2.39657562,2.42050904,2.39750963,2.48752681,2.38442426,2.37072011,2.31121193,2.47864261,2.50671686,2.49729512,2.53533395,2.37284057,2.47678746,2.37761473,2.39462532,2.38580472
