1.73823915,1.83006637,1.92758009,2.01745127,2.19096299,2.47836201,2.29946787,2.01795112,1.80973237,1.70743433,1.71920172,1.69011922,1.69629361,1.70909317,1.81220722,1.91920201,1.75846016,1.57644620,1.41009490,1.42812480,1.49102971,1.56812266,1.59277686,1.53082426,1.30156853,1.26771266,1.28028874,1.16559187,1.20323212,1.20849631,1.48361972,1.49516409,1.50928169,1.69379074,1.66533043,1.42463776,1.32088654,1.35960129,1.28298298,1.65390267,1.74759934,2.04182529,1.83798377,1.69948007,1.78910739,1.79021003,1.75981381,1.69127800,1.57838904,1.90026552,1.82215695,1.80665210,1.94000254,1.81639627,2.11839989,2.14301874,2.13806287,2.30715989,2.19875673,1.85784068
2.96164460,2.99512642,2.83974820,2.79003589,2.98607813,3.25194671,3.01397908,2.69513679,2.55404372,2.63480198,2.66853582,2.69943825,3.20451301,3.53480842,3.69955367,3.86428509,3.84367230,3.64730681,3.42143974,3.41320411,3.99078162,4.22827992,4.22504147,4.19044020,4.18244437,4.14227838,4.11575857,4.01129396,3.86339561,4.16143621,4.22442906,4.00318703,3.96073715,3.88456875,3.92376548,4.18381212,4.30509911,4.26450148,4.15361955,4.14657359,4.24233889,4.20619574,4.13964602,3.94180575,4.07955438,4.00621877,3.68252599,3.65344434,4.03983085,3.94162235,4.04957737,3.81128147,3.53429649,3.78094266,3.87676772,3.93454950,3.96340072,4.13752050,4.11448120,3.89873795
2.90847077,2.87048898,2.84536886,2.91370492,2.87617949,2.91679602,2.83357750,2.81945906,2.88407629,2.90288029,2.86106462,2.92043731,2.84356831,2.94772911,2.90283432,2.91790939,2.89300771,2.91896441,2.84661105,2.90938017,2.90000541,2.91792696,2.90184145,2.88441751,2.92420272,2.91089724,2.92326519,2.89879157,2.88884718,2.91188732,2.90255575,2.88088121,2.86833913,2.84175549,2.79194588,2.86051566,2.82304743,2.83497780,2.84474298,2.82332750,2.79961668,2.82992125,2.90178547,2.86141590,2.80370069,2.89068471,2.83767159,2.91637326,2.80510077,2.77384896,2.84998098,2.88939549,2.91617910,2.87388393,2.88146237,2.84670381,2.79864476,2.82903801,2.79773396,2.81597294
2.73023675,2.72510140,2.72223936,2.54216417,2.59615770,2.62405040,2.61710706,2.62535979,2.43779476,2.25791267,2.14843581,2.31120423,2.40717297,2.57118434,2.76978351,2.95435726,2.76855324,2.64309075,2.76848485,2.60768270,2.55397859,3.01922553,3.01931975,2.93883173,3.04369899,3.03816962,2.89896594,2.92016319,2.99520857,3.05330051,2.97360267,2.96271977,2.89523243,2.95975516,2.90598807,2.82910587,2.90942574,3.05191540,2.98397195,2.90452863,2.93718768,2.93169437,2.88520231,2.84238861,2.84508294,3.06192322,2.94925617,2.73311600,2.73125581,2.90767076,3.00772711,2.62081397,2.12579750,2.73449075,2.84917576,2.90003497,2.93195601,2.96789224,2.97104313,2.85146269
2.61004207,2.74219807,2.87315432,2.88326657,2.94000177,2.94253740,2.94236332,2.94117351,2.81638504,2.81084653,2.87670905,2.81629388,2.76100296,2.71680702,2.81057314,2.84968223,2.82443047,2.79349367,2.82429139,2.83316881,2.80438584,2.82992414,2.84044177,2.80838091,2.84881077,2.79862704,2.84991506,2.80538082,2.76980267,2.70693546,2.72148524,2.81931512,2.73566253,2.87773853,2.84528108,2.81022266,2.88869045,2.90302044,2.86078959,2.79375202,2.84924963,2.75622743,2.83462729,2.81214471,2.87040958,2.76389190,2.78603920,2.78781388,2.92128950,2.92666352,2.85765608,2.83845011,2.87158127,2.91584583,2.92264049,2.88249974,2.93675739,2.91097267,2.78546625,2.81296087
3.10203302,3.12231064,3.10045265,3.17580606,3.24184068,3.24427522,3.24093155,3.23525335,3.17736393,3.18435168,3.10675235,3.05876573,3.15467131,3.11183388,3.05791458,3.17000089,3.14119304,3.16345260,3.18542271,3.18535972,3.16081873,3.21885638,3.19464758,3.17673187,3.18784140,3.20750235,3.12375096,3.15100921,3.19312526,3.14294429,3.15232215,3.11412910,3.07220536,3.13357230,3.13132067,3.14749262,3.19526011,3.21835880,3.15764962,3.12913746,3.16516257,3.18545953,3.23859455,3.13413306,3.02787937,3.14049385,3.06300083,3.13212584,3.24814888,3.24657385,3.22065646,3.07763101,3.15767083,3.23737951,3.24719905,3.22013988,3.24989555,3.20236208,3.13654707,3.17337889
2.93625025,2.95785684,2.92023480,2.96162042,3.01477375,3.03239981,3.03573233,3.03512316,2.96074018,2.91481134,2.95247558,2.90908842,2.91853962,2.97586032,2.95598141,2.92471956,2.92823914,2.98168749,2.94069902,2.93402523,2.96608970,2.95413577,2.92047987,2.93661612,2.92933828,2.92431017,2.93404763,2.91051815,2.98800567,2.98718761,2.99039677,2.94180609,2.85800091,2.90017983,2.92333299,2.92942450,2.94633270,3.00237927,2.92491820,2.97460473,2.93480525,3.00092056,2.95141427,2.91788531,2.96434350,2.91812740,2.95580205,2.87161457,2.96839756,2.97009128,2.97375936,2.92415803,2.98361113,3.03186414,3.02782659,3.00053763,3.03959147,3.01979928,2.87857588,2.86737690
2.96047747,2.96775802,2.94110733,2.91228229,2.99326944,3.03524745,3.03950221,3.03429357,2.80541664,2.91468580,2.93964151,2.95887036,2.88936934,2.88671623,2.91814748,3.00265977,2.92613882,2.99316085,2.95349232,2.89369862,2.87509740,2.94214175,2.93110286,2.91680183,2.93031223,2.97189366,2.89605709,2.96538412,2.87719497,2.93278474,2.88904444,2.90177928,2.91863384,2.88979893,2.96519686,2.88122136,2.90772980,2.86585264,2.95889437,2.96053993,2.95270497,2.97170055,2.95467909,2.96230193,2.92770817,2.95325575,2.88012063,2.83644882,2.82884624,2.85016876,2.86778572,2.88464183,2.90681746,3.01968027,3.02197018,2.87971841,2.84470453,2.89389805,2.87494658,2.94273233
2.41378340,2.47039618,2.68772928,2.90071936,2.82820471,2.76867891,2.64725811,2.58755075,2.22364889,2.07401067,1.91577701,2.05059422,2.45361426,2.39723782,2.58057266,2.69958179,2.73848601,2.92515845,2.84408210,2.71729514,2.52655229,2.83748455,2.88236806,2.78929320,2.84263509,2.82378903,2.66880354,2.68670104,2.86830797,2.82692925,2.90921133,2.85592627,2.79080642,2.88115515,2.89448418,2.79470220,3.00226255,3.05496103,2.99185732,2.84525996,2.98851531,3.04862209,3.01865706,2.93574798,2.91353575,2.85951120,2.98894460,2.83012443,2.96587239,3.01566187,3.00475784,2.98354371,2.81999298,3.05281921,2.97106458,3.06520338,2.97345449,2.88843415,2.86172877,2.94300367
3.08987709,3.08989666,3.08827329,2.93176372,2.99973790,3.01479431,2.98818237,3.02161332,2.86515826,2.96232440,2.99810610,3.01054449,3.01866086,3.00782343,2.96554627,2.95154406,3.06203358,3.06426005,2.94070630,2.97422287,2.94719396,2.96901407,2.96103972,3.03146421,2.95163430,2.97299608,3.00330636,2.92998775,2.98248178,2.97979397,2.95482984,2.92862100,2.98384927,2.96882758,2.93690622,3.00815085,3.03993808,3.05384022,2.94003700,3.01505999,2.98922100,2.98568416,3.00846649,3.02945213,2.99967710,2.97056007,2.96629857,2.96174617,3.05801065,3.07337481,3.00389530,2.96856389,3.05504913,3.07964703,3.07198577,3.07008544,3.07092104,2.97791422,2.93054287,2.94959593
