0.046439909,"1"
0.580498866,"2"
1.126167800,"3"
1.671836734,"4"
2.240725623,"1"
2.774784580,"2"
3.343673469,"3"
3.889342403,"4"
4.446621315,"1"
4.992290249,"2"
5.561179138,"3"
6.130068027,"4"
6.675736961,"1"
7.221405895,"2"
7.767074829,"3"
8.289523809,"4"
8.811972789,"1"
9.404081632,"2"
9.961360544,"3"
10.518639455,"4"
11.064308390,"1"
11.633197278,"2"
12.178866213,"3"
12.712925170,"4"
13.258594104,"1"
13.792653061,"2"
14.326712018,"3"
14.872380952,"4"
15.406439909,"1"
15.940498866,"2"
16.474557823,"3"
17.008616780,"4"
17.554285714,"1"
18.088344671,"2"
18.622403628,"3"
19.179682539,"4"
19.725351473,"1"
20.259410430,"2"
20.793469387,"3"
21.339138321,"4"
21.884807256,"1"
22.418866213,"2"
22.964535147,"3"
23.510204081,"4"
24.044263038,"1"
24.578321995,"2"
25.112380952,"3"
25.646439909,"4"
26.192108843,"1"
26.714557823,"2"
27.260226757,"3"
27.817505668,"4"
28.363174603,"1"
28.920453514,"2"
29.477732426,"3"
30.035011337,"4"
30.580680272,"1"
31.137959183,"2"
31.695238095,"3"
32.240907029,"4"
32.786575963,"1"
33.332244897,"2"
33.877913832,"3"
34.411972789,"4"
34.946031746,"1"
35.491700680,"2"
36.060589569,"3"
36.583038548,"4"
37.117097505,"1"
37.662766439,"2"
38.208435374,"3"
38.754104308,"4"
39.288163265,"1"
39.822222222,"2"
40.391111111,"3"
40.913560090,"4"
41.447619047,"1"
41.981678004,"2"
42.515736961,"3"
43.061405895,"4"
43.618684807,"1"
44.175963718,"2"
44.733242630,"3"
45.290521541,"4"
45.836190476,"1"
46.393469387,"2"
46.950748299,"3"
47.508027210,"4"
48.042086167,"1"
48.587755102,"2"
49.156643990,"3"
49.737142857,"4"
50.306031746,"1"
50.874920634,"2"
51.432199546,"3"
52.001088435,"4"
52.558367346,"1"
53.115646258,"2"
53.661315192,"3"
54.206984126,"4"
54.764263038,"1"
55.298321995,"2"
55.832380952,"3"
56.378049886,"4"
56.923718820,"1"
57.457777777,"2"
58.003446712,"3"
58.560725623,"4"
59.118004535,"1"
59.675283446,"2"
60.232562358,"3"
60.778231292,"4"
61.335510204,"1"
61.892789115,"2"
62.450068027,"3"
62.995736961,"4"
63.541405895,"1"
64.087074829,"2"
64.655963718,"3"
65.201632653,"4"
65.747301587,"1"
66.304580498,"2"
66.838639455,"3"
67.372698412,"4"
67.929977324,"1"
68.475646258,"2"
69.009705215,"3"
69.543764172,"4"
70.101043083,"1"
70.646712018,"2"
71.192380952,"3"
71.738049886,"4"
72.272108843,"1"
72.806167800,"2"
73.328616780,"3"
73.862675736,"4"
74.419954648,"1"
74.965623582,"2"
75.499682539,"3"
76.068571428,"4"
76.614240362,"1"
77.159909297,"2"
77.717188208,"3"
78.251247165,"4"
78.785306122,"1"
79.330975056,"2"
79.876643990,"3"
80.445532879,"4"
80.991201814,"1"
81.536870748,"2"
82.094149659,"3"
82.639818594,"4"
83.185487528,"1"
83.742766439,"2"
84.276825396,"3"
84.834104308,"4"
85.379773242,"1"
85.937052154,"2"
86.494331065,"3"
87.040000000,"4"
87.574058956,"1"
88.096507936,"2"
88.642176870,"3"
89.211065759,"4"
89.768344671,"1"
90.302403628,"2"
90.836462585,"3"
91.382131519,"4"
91.927800453,"1"
92.473469387,"2"
93.007528344,"3"
93.553197278,"4"
94.110476190,"1"
94.656145124,"2"
95.201814058,"3"
95.735873015,"4"
96.269931972,"1"
96.792380952,"2"
97.326439909,"3"
97.883718820,"4"
98.417777777,"1"
98.963446712,"2"
99.497505668,"3"
100.019954648,"4"
100.554013605,"1"
101.088072562,"2"
101.622131519,"3"
102.156190476,"4"
102.690249433,"1"
103.201088435,"2"
103.735147392,"3"
104.269206349,"4"
104.780045351,"1"
105.314104308,"2"
105.836553287,"3"
106.370612244,"4"
106.893061224,"1"
107.415510204,"2"
107.949569160,"3"
108.483628117,"4"
109.006077097,"1"
109.528526077,"2"
110.050975056,"3"
110.585034013,"4"
111.107482993,"1"
111.641541950,"2"
112.163990929,"3"
112.686439909,"4"
113.220498866,"1"
113.742947845,"2"
114.277006802,"3"
114.787845804,"4"
115.333514739,"1"
115.879183673,"2"
116.424852607,"3"
116.970521541,"4"
117.516190476,"1"
118.061859410,"2"
118.630748299,"3"
119.164807256,"4"
119.722086167,"1"
120.267755102,"2"
120.801814058,"3"
121.359092970,"4"
121.904761904,"1"
122.450430839,"2"
122.984489795,"3"
123.541768707,"4"
124.087437641,"1"
124.621496598,"2"
125.155555555,"3"
125.678004535,"4"
126.223673469,"1"
126.757732426,"2"
