0.174149659,"2"
0.812698412,"3"
1.451247165,"4"
2.078185941,"1"
2.716734693,"2"
3.355283446,"3"
3.982222222,"4"
4.609160997,"1"
5.236099773,"2"
5.874648526,"3"
6.524807256,"4"
7.151746031,"1"
7.790294784,"2"
8.428843537,"3"
9.044172335,"4"
9.682721088,"1"
10.298049886,"2"
10.936598639,"3"
11.563537414,"4"
12.190476190,"1"
12.805804988,"2"
13.455963718,"3"
14.094512471,"4"
14.721451247,"1"
15.348390022,"2"
15.975328798,"3"
16.602267573,"4"
17.229206349,"1"
17.856145124,"2"
18.506303854,"3"
19.133242630,"4"
19.760181405,"1"
20.387120181,"2"
21.025668934,"3"
21.664217687,"4"
22.291156462,"1"
22.918095238,"2"
23.545034013,"3"
24.171972789,"4"
24.787301587,"1"
25.402630385,"2"
26.029569160,"3"
26.656507936,"4"
27.295056689,"1"
27.921995464,"2"
28.537324263,"3"
29.152653061,"4"
29.791201814,"1"
30.429750566,"2"
31.079909297,"3"
31.718458049,"4"
32.322176870,"1"
32.960725623,"2"
33.599274376,"3"
34.226213151,"4"
34.853151927,"1"
35.468480725,"2"
36.107029478,"3"
36.757188208,"4"
37.407346938,"1"
38.034285714,"2"
38.661224489,"3"
39.311383219,"4"
39.938321995,"1"
40.576870748,"2"
41.203809523,"3"
41.830748299,"4"
42.469297052,"1"
43.096235827,"2"
43.734784580,"3"
44.373333333,"4"
45.011882086,"1"
45.662040816,"2"
46.288979591,"3"
46.904308390,"4"
47.531247165,"1"
48.169795918,"2"
48.819954648,"3"
49.446893424,"4"
50.085442176,"1"
50.723990929,"2"
51.362539682,"3"
51.977868480,"4"
52.616417233,"1"
53.254965986,"2"
53.881904761,"3"
54.508843537,"4"
55.135782312,"1"
55.751111111,"2"
56.389659863,"3"
57.016598639,"4"
57.643537414,"1"
58.282086167,"2"
58.897414965,"3"
59.547573696,"4"
60.174512471,"1"
60.813061224,"2"
61.451609977,"3"
62.078548752,"4"
62.705487528,"1"
63.332426303,"2"
63.982585034,"3"
64.632743764,"4"
65.259682539,"1"
65.898231292,"2"
66.525170068,"3"
67.163718820,"4"
67.802267573,"1"
68.429206349,"2"
69.067755102,"3"
69.706303854,"4"
70.344852607,"1"
70.983401360,"2"
71.610340136,"3"
72.248888888,"4"
72.899047619,"1"
73.525986394,"2"
74.164535147,"3"
74.803083900,"4"
75.441632653,"1"
76.056961451,"2"
76.695510204,"3"
77.334058956,"4"
77.972607709,"1"
78.587936507,"2"
79.226485260,"3"
79.876643990,"4"
80.503582766,"1"
81.130521541,"2"
81.780680272,"3"
82.430839002,"4"
83.046167800,"1"
83.673106575,"2"
84.311655328,"3"
84.950204081,"4"
85.600362811,"1"
86.215691609,"2"
86.854240362,"3"
87.504399092,"4"
88.119727891,"1"
88.735056689,"2"
89.373605442,"3"
90.012154195,"4"
90.639092970,"1"
91.254421768,"2"
91.892970521,"3"
92.543129251,"4"
93.158458049,"1"
93.773786848,"2"
94.423945578,"3"
95.062494331,"4"
95.701043083,"1"
96.339591836,"2"
96.954920634,"3"
97.581859410,"4"
98.220408163,"1"
98.847346938,"2"
99.485895691,"3"
100.124444444,"4"
100.751383219,"1"
101.378321995,"2"
102.016870748,"3"
102.667029478,"4"
103.293968253,"1"
103.920907029,"2"
104.559455782,"3"
105.186394557,"4"
105.813333333,"1"
106.440272108,"2"
107.090430839,"3"
107.717369614,"4"
108.355918367,"1"
108.982857142,"2"
109.621405895,"3"
110.259954648,"4"
110.875283446,"1"
111.502222222,"2"
112.140770975,"3"
112.767709750,"4"
113.406258503,"1"
114.033197278,"2"
114.683356009,"3"
115.321904761,"4"
115.937233560,"1"
116.564172335,"2"
117.214331065,"3"
117.864489795,"4"
118.479818594,"1"
119.106757369,"2"
119.733696145,"3"
120.349024943,"4"
120.964353741,"1"
121.602902494,"2"
122.253061224,"3"
122.914829931,"4"
123.541768707,"1"
124.168707482,"2"
124.807256235,"3"
125.445804988,"4"
126.072743764,"1"
126.722902494,"2"
127.373061224,"3"
128.011609977,"4"
128.638548752,"1"
129.277097505,"2"
129.927256235,"3"
130.554195011,"4"
131.192743764,"1"
131.808072562,"2"
132.446621315,"3"
133.096780045,"4"
133.712108843,"1"
134.327437641,"2"
134.965986394,"3"
135.581315192,"4"
136.185034013,"1"
136.811972789,"2"
137.450521541,"3"
138.089070294,"4"
138.727619047,"1"
139.366167800,"2"
139.993106575,"3"
140.631655328,"4"
141.270204081,"1"
141.897142857,"2"
142.524081632,"3"
143.162630385,"4"
143.789569160,"1"
144.428117913,"2"
145.066666666,"3"
145.705215419,"4"
146.343764172,"1"
146.982312925,"2"
147.609251700,"3"
148.236190476,"4"
148.874739229,"1"
149.513287981,"2"
150.151836734,"3"
150.801995464,"4"
151.440544217,"1"
152.079092970,"2"
152.717641723,"3"
153.356190476,"4"
153.994739229,"1"
154.633287981,"2"
155.271836734,"3"
155.921995464,"4"
156.548934240,"1"
157.175873015,"2"
157.814421768,"3"
158.452970521,"4"
159.079909297,"1"
159.718458049,"2"
160.357006802,"3"
160.983945578,"4"
161.634104308,"1"
162.261043083,"2"
162.899591836,"3"
163.549750566,"4"
164.176689342,"1"
164.815238095,"2"
165.430566893,"3"
166.057505668,"4"
166.684444444,"1"
167.311383219,"2"
167.949931972,"3"
168.588480725,"4"
169.227029478,"1"
169.853968253,"2"
170.492517006,"3"
171.131065759,"4"
171.746394557,"1"
172.361723356,"2"
172.988662131,"3"
173.615600907,"4"
174.254149659,"1"
174.892698412,"2"
175.519637188,"3"
176.169795918,"4"
176.796734693,"1"
177.435283446,"2"
178.050612244,"3"
178.654331065,"4"
179.281269841,"1"
179.931428571,"2"
180.546757369,"3"
181.150476190,"4"
181.754195011,"1"
182.392743764,"2"
183.031292517,"3"
183.669841269,"4"
184.296780045,"1"
184.923718820,"2"
185.562267573,"3"
186.212426303,"4"
186.839365079,"1"
187.466303854,"2"
188.093242630,"3"
188.743401360,"4"
189.370340136,"1"
189.997278911,"2"
190.635827664,"3"
191.274376417,"4"
191.901315192,"1"
192.528253968,"2"
193.143582766,"3"
193.770521541,"4"
194.385850340,"1"
195.001179138,"2"
195.628117913,"3"
196.243446712,"4"
196.858775510,"1"
197.474104308,"2"
198.101043083,"3"
198.727981859,"4"
199.354920634,"1"
199.981859410,"2"
200.597188208,"3"
201.212517006,"4"
201.827845804,"1"
202.443174603,"2"
203.058503401,"3"
203.673832199,"4"
