0.510839002,"1"
1.137777777,"2"
1.741496598,"3"
2.356825396,"4"
2.960544217,"1"
3.564263038,"2"
4.167981859,"3"
4.771700680,"4"
5.387029478,"1"
6.002358276,"2"
6.594467120,"3"
7.221405895,"4"
7.813514739,"1"
8.428843537,"2"
9.044172335,"3"
9.636281179,"4"
10.240000000,"1"
10.843718820,"2"
11.435827664,"3"
12.051156462,"4"
12.666485260,"1"
13.246984126,"2"
13.850702947,"3"
14.454421768,"4"
15.046530612,"1"
15.661859410,"2"
16.253968253,"3"
16.846077097,"4"
17.449795918,"1"
18.053514739,"2"
18.657233560,"3"
19.272562358,"4"
19.876281179,"1"
20.480000000,"2"
21.060498866,"3"
21.664217687,"4"
22.279546485,"1"
22.871655328,"2"
23.475374149,"3"
24.090702947,"4"
24.694421768,"1"
25.298140589,"2"
25.901859410,"3"
26.505578231,"4"
27.109297052,"1"
27.701405895,"2"
28.305124716,"3"
28.897233560,"4"
29.500952380,"1"
30.116281179,"2"
30.708390022,"3"
31.323718820,"4"
31.927437641,"1"
32.519546485,"2"
33.123265306,"3"
33.726984126,"4"
34.319092970,"1"
34.911201814,"2"
35.503310657,"3"
36.107029478,"4"
36.687528344,"1"
37.279637188,"2"
37.883356009,"3"
38.487074829,"4"
39.102403628,"1"
39.694512471,"2"
40.286621315,"3"
40.890340136,"4"
41.505668934,"1"
42.109387755,"2"
42.701496598,"3"
43.305215419,"4"
43.897324263,"1"
44.501043083,"2"
45.104761904,"3"
45.720090702,"4"
46.323809523,"1"
46.915918367,"2"
47.531247165,"3"
48.123356009,"4"
48.727074829,"1"
49.330793650,"2"
49.922902494,"3"
50.538231292,"4"
51.141950113,"1"
51.734058956,"2"
52.349387755,"3"
52.953106575,"4"
53.556825396,"1"
54.160544217,"2"
54.752653061,"3"
55.356371882,"4"
55.960090702,"1"
56.563809523,"2"
57.167528344,"3"
57.771247165,"4"
58.374965986,"1"
58.967074829,"2"
59.559183673,"3"
60.174512471,"4"
60.766621315,"1"
61.370340136,"2"
61.974058956,"3"
62.577777777,"4"
63.169886621,"1"
63.773605442,"2"
64.365714285,"3"
