0.348299319,"4"
0.986848072,"1"
1.625396825,"2"
2.229115646,"3"
2.867664399,"4"
3.506213151,"1"
4.144761904,"2"
4.783310657,"3"
5.433469387,"4"
6.060408163,"1"
6.687346938,"2"
7.325895691,"3"
7.964444444,"4"
8.591383219,"1"
9.218321995,"2"
9.833650793,"3"
10.460589569,"4"
11.075918367,"1"
11.714467120,"2"
12.341405895,"3"
12.945124716,"4"
13.548843537,"1"
14.152562358,"2"
14.767891156,"3"
15.383219954,"4"
15.975328798,"1"
16.590657596,"2"
17.205986394,"3"
17.821315192,"4"
18.448253968,"1"
19.086802721,"2"
19.713741496,"3"
20.329070294,"4"
20.956009070,"1"
21.594557823,"2"
22.198276643,"3"
22.813605442,"4"
23.428934240,"1"
24.044263038,"2"
24.671201814,"3"
25.286530612,"4"
25.901859410,"1"
26.528798185,"2"
27.144126984,"3"
27.759455782,"4"
28.374784580,"1"
29.001723356,"2"
29.617052154,"3"
30.243990929,"4"
30.847709750,"1"
31.486258503,"2"
32.101587301,"3"
32.705306122,"4"
33.332244897,"1"
33.947573696,"2"
34.562902494,"3"
35.166621315,"4"
35.781950113,"1"
36.432108843,"2"
37.035827664,"3"
37.662766439,"4"
38.278095238,"1"
38.905034013,"2"
39.531972789,"3"
40.170521541,"4"
40.809070294,"1"
41.436009070,"2"
42.051337868,"3"
42.689886621,"4"
43.316825396,"1"
43.932154195,"2"
44.559092970,"3"
45.162811791,"4"
45.789750566,"1"
46.416689342,"2"
47.032018140,"3"
47.647346938,"4"
48.239455782,"1"
48.843174603,"2"
49.458503401,"3"
50.085442176,"4"
50.712380952,"1"
51.339319727,"2"
51.943038548,"3"
52.558367346,"4"
53.162086167,"1"
53.777414965,"2"
54.392743764,"3"
54.996462585,"4"
55.600181405,"1"
56.227120181,"2"
56.854058956,"3"
57.469387755,"4"
58.084716553,"1"
58.700045351,"2"
59.303764172,"3"
59.919092970,"4"
60.546031746,"1"
61.161360544,"2"
61.776689342,"3"
62.392018140,"4"
63.007346938,"1"
63.657505668,"2"
64.272834467,"3"
64.888163265,"4"
65.491882086,"1"
66.118820861,"2"
66.734149659,"3"
67.361088435,"4"
67.988027210,"1"
68.638185941,"2"
69.241904761,"3"
69.868843537,"4"
70.472562358,"1"
71.099501133,"2"
71.703219954,"3"
72.341768707,"4"
72.957097505,"1"
73.572426303,"2"
74.199365079,"3"
74.826303854,"4"
75.453242630,"1"
76.080181405,"2"
76.683900226,"3"
77.287619047,"4"
77.902947845,"1"
78.529886621,"2"
79.133605442,"3"
79.760544217,"4"
80.375873015,"1"
80.979591836,"2"
81.583310657,"3"
82.198639455,"4"
82.802358276,"1"
83.417687074,"2"
84.044625850,"3"
84.683174603,"4"
85.310113378,"1"
85.925442176,"2"
86.517551020,"3"
87.132879818,"4"
87.736598639,"1"
88.351927437,"2"
88.955646258,"3"
89.547755102,"4"
90.151473922,"1"
90.790022675,"2"
91.405351473,"3"
92.020680272,"4"
92.624399092,"1"
93.239727891,"2"
93.843446712,"3"
94.447165532,"4"
95.074104308,"1"
95.701043083,"2"
96.304761904,"3"
96.908480725,"4"
97.512199546,"1"
98.139138321,"2"
98.766077097,"3"
99.381405895,"4"
99.985124716,"1"
100.623673469,"2"
101.239002267,"3"
101.854331065,"4"
102.469659863,"1"
103.096598639,"2"
103.723537414,"3"
104.338866213,"4"
104.942585034,"1"
105.569523809,"2"
106.173242630,"3"
106.788571428,"4"
107.415510204,"1"
108.054058956,"2"
108.646167800,"3"
109.238276643,"4"
109.865215419,"1"
110.480544217,"2"
111.095873015,"3"
111.699591836,"4"
112.303310657,"1"
112.907029478,"2"
113.510748299,"3"
114.114467120,"4"
114.718185941,"1"
115.333514739,"2"
115.937233560,"3"
116.564172335,"4"
117.179501133,"1"
117.818049886,"2"
118.433378684,"3"
119.025487528,"4"
119.652426303,"1"
120.267755102,"2"
120.894693877,"3"
121.486802721,"4"
122.102131519,"1"
122.705850340,"2"
123.309569160,"3"
123.913287981,"4"
124.528616780,"1"
125.132335600,"2"
125.747664399,"3"
126.362993197,"4"
126.955102040,"1"
127.582040816,"2"
128.197369614,"3"
128.789478458,"4"
129.404807256,"1"
130.020136054,"2"
130.635464852,"3"
131.250793650,"4"
131.866122448,"1"
132.493061224,"2"
133.120000000,"3"
133.746938775,"4"
134.350657596,"1"
134.977596371,"2"
135.592925170,"3"
136.196643990,"4"
136.823582766,"1"
137.450521541,"2"
138.065850340,"3"
138.704399092,"4"
139.308117913,"1"
139.923446712,"2"
140.550385487,"3"
141.154104308,"4"
141.769433106,"1"
142.373151927,"2"
142.976870748,"3"
143.580589569,"4"
144.195918367,"1"
144.811247165,"2"
145.426575963,"3"
146.041904761,"4"
146.645623582,"1"
147.272562358,"2"
147.911111111,"3"
148.514829931,"4"
149.130158730,"1"
149.733877551,"2"
150.337596371,"3"
150.952925170,"4"
151.556643990,"1"
152.171972789,"2"
152.775691609,"3"
153.391020408,"4"
153.983129251,"1"
154.598458049,"2"
155.202176870,"3"
155.794285714,"4"
156.398004535,"1"
157.013333333,"2"
157.617052154,"3"
158.209160997,"4"
158.801269841,"1"
159.416598639,"2"
160.031927437,"3"
160.635646258,"4"
161.250975056,"1"
161.854693877,"2"
162.458412698,"3"
163.062131519,"4"
163.631020408,"1"
164.257959183,"2"
164.873287981,"3"
165.500226757,"4"
166.115555555,"1"
166.707664399,"2"
167.334603174,"3"
167.949931972,"4"
168.553650793,"1"
169.157369614,"2"
169.772698412,"3"
170.376417233,"4"
170.956916099,"1"
171.560634920,"2"
172.152743764,"3"
172.733242630,"4"
173.336961451,"1"
173.952290249,"2"
174.532789115,"3"
175.101678004,"4"
175.693786848,"1"
176.297505668,"2"
176.889614512,"3"
177.493333333,"4"
178.097052154,"1"
178.700770975,"2"
179.281269841,"3"
179.884988662,"4"
180.488707482,"1"
181.104036281,"2"
181.696145124,"3"
182.288253968,"4"
182.891972789,"1"
183.507301587,"2"
184.111020408,"3"
184.714739229,"4"
185.306848072,"1"
185.922176870,"2"
186.514285714,"3"
187.118004535,"4"
187.710113378,"1"
188.302222222,"2"
188.905941043,"3"
189.509659863,"4"
190.101768707,"1"
190.717097505,"2"
191.309206349,"3"
191.889705215,"4"
192.481814058,"1"
193.108752834,"2"
193.712471655,"3"
