0.00066520,0.00068379,0.00065069,0.00066292,0.00086093,0.00118887,0.00159880,0.00214146,0.00278008,0.00297227,0.00256964,0.00179519,0.00102212,0.00058496,0.00053722,0.00053041,0.00048089,0.00040911,0.00027832,0.00015653,0.00025434,0.00032549,0.00023395,0.00018192,0.00023105,0.00017510,0.00011507,0.00007130,0.00003789,0.00001327,0.00002283,0.00003334,0.00001159,0.00002668,0.00003834,0.00003071,0.00001145,0.00004243,0.00006330,0.00003788,0.00001752,0.00001878,0.00001521,0.00001115,0.00001173,0.00000383,0.00001241,0.00001400,0.00000430,0.00001055,0.00001175,0.00000940,0.00000571,0.00001331,0.00001165,0.00000481,0.00000221,0.00000534,0.00000546,0.00000427
0.00137088,0.00130538,0.00092712,0.00064525,0.00140658,0.00276440,0.00336905,0.00489064,0.00758871,0.00541870,0.00821923,0.00459933,0.00229442,0.00124357,0.00157370,0.00166489,0.00226465,0.00342368,0.00147185,0.00107024,0.00102365,0.00233941,0.00471268,0.00226839,0.00159930,0.00118889,0.00145551,0.00143712,0.00183201,0.00319525,0.00171665,0.00067608,0.00105288,0.00127427,0.00317876,0.00242484,0.00152615,0.00138457,0.00181398,0.00111489,0.00065064,0.00200599,0.00153179,0.00116750,0.00100071,0.00232674,0.00256174,0.00148175,0.00102659,0.00143083,0.00384950,0.00334973,0.00115908,0.00187989,0.00164524,0.00044739,0.00051391,0.00112242,0.00243697,0.00195154
0.00030188,0.00043112,0.00084608,0.00126112,0.00181960,0.00252938,0.00378685,0.00592786,0.00837653,0.01495966,0.01966232,0.00852261,0.00288013,0.00285073,0.00286281,0.00268888,0.00369875,0.00372236,0.00246727,0.00136026,0.00236136,0.00520316,0.00707692,0.00424699,0.00366363,0.00222352,0.00127833,0.00116645,0.00199455,0.00159233,0.00078252,0.00070442,0.00091446,0.00098688,0.00149484,0.00106540,0.00096214,0.00378775,0.00938263,0.00601644,0.00114556,0.00098124,0.00061107,0.00199608,0.00170158,0.00126233,0.00192256,0.00161718,0.00109295,0.00213463,0.00579145,0.00419321,0.00217364,0.00211104,0.00136742,0.00173422,0.00144722,0.00255796,0.00237812,0.00099127
0.00090617,0.00106287,0.00140878,0.00178069,0.00174439,0.00220710,0.00328642,0.00642841,0.00985094,0.00459735,0.00555119,0.00135050,0.00179865,0.00207764,0.00169384,0.00063116,0.00212617,0.00232635,0.00098490,0.00092340,0.00211569,0.00463294,0.00679915,0.00391473,0.00299118,0.00166707,0.00193693,0.00066016,0.00132293,0.00388662,0.00244328,0.00062841,0.00079773,0.00211416,0.00469204,0.00284307,0.00262995,0.00400696,0.00235153,0.00123748,0.00063935,0.00263016,0.00196099,0.00096780,0.00135566,0.00231188,0.00351593,0.00288748,0.00314704,0.00647599,0.00540581,0.00242105,0.00076020,0.00172543,0.00095658,0.00103337,0.00281504,0.00181147,0.00152918,0.00118930
0.00044054,0.00053543,0.00070732,0.00079917,0.00095245,0.00100890,0.00094469,0.00097259,0.00126258,0.00203088,0.00320937,0.00125325,0.00103323,0.00091274,0.00097283,0.00080486,0.00053178,0.00115350,0.00037515,0.00046104,0.00042413,0.00116085,0.00319185,0.00168251,0.00033043,0.00076781,0.00080930,0.00076568,0.00087930,0.00206103,0.00118049,0.00016002,0.00012720,0.00014367,0.00046495,0.00045939,0.00041317,0.00240954,0.00735171,0.00469791,0.00075078,0.00114223,0.00073137,0.00017385,0.00090296,0.00236729,0.00164551,0.00047424,0.00059487,0.00255262,0.00464189,0.00261838,0.00052196,0.00080948,0.00094699,0.00054405,0.00105323,0.00181214,0.00141661,0.00072117
0.00075414,0.00127316,0.00182815,0.00205972,0.00196302,0.00153901,0.00147907,0.00226044,0.00221200,0.00194300,0.00231605,0.00121356,0.00178151,0.00243909,0.00215989,0.00219871,0.00231194,0.00209202,0.00180513,0.00116009,0.00109531,0.00092942,0.00115318,0.00074582,0.00075082,0.00065976,0.00087837,0.00067950,0.00063573,0.00294592,0.00205866,0.00043983,0.00068426,0.00079625,0.00094159,0.00130014,0.00125158,0.00108915,0.00090880,0.00050131,0.00056693,0.00116021,0.00063560,0.00036374,0.00040830,0.00133058,0.00114753,0.00070832,0.00224619,0.00120123,0.00079215,0.00067320,0.00044504,0.00149890,0.00106956,0.00030521,0.00031128,0.00092345,0.00059631,0.00056743
0.00037343,0.00059938,0.00067006,0.00079051,0.00074090,0.00082091,0.00094511,0.00106097,0.00042345,0.00066984,0.00168051,0.00125933,0.00065299,0.00093075,0.00080813,0.00073970,0.00080963,0.00070592,0.00071364,0.00097949,0.00084293,0.00123730,0.00618853,0.00334470,0.00065732,0.00029554,0.00043134,0.00031693,0.00052685,0.00157094,0.00088901,0.00022356,0.00020028,0.00191650,0.00446271,0.00261232,0.00055932,0.00050723,0.00082493,0.00055678,0.00033490,0.00107959,0.00065618,0.00018082,0.00043778,0.00170108,0.00270173,0.00129180,0.00045588,0.00030646,0.00081202,0.00037195,0.00083483,0.00195129,0.00149347,0.00028153,0.00028125,0.00019820,0.00060245,0.00048393
0.00079981,0.00122892,0.00164983,0.00216298,0.00240459,0.00303002,0.00369845,0.00441029,0.00477908,0.00864825,0.01462595,0.00543607,0.00239085,0.00193995,0.00180877,0.00181823,0.00193636,0.00207900,0.00200514,0.00100282,0.00089932,0.00166051,0.00422762,0.00205766,0.00084290,0.00074382,0.00277691,0.00117407,0.00087870,0.00073996,0.00057263,0.00050912,0.00049857,0.00056140,0.00149790,0.00136750,0.00060458,0.00388294,0.01181323,0.00640597,0.00053861,0.00059880,0.00040081,0.00032951,0.00042325,0.00102426,0.00083590,0.00039185,0.00023053,0.00195969,0.00742974,0.00518498,0.00055956,0.00053589,0.00100068,0.00056579,0.00090445,0.00350924,0.00228218,0.00059448
0.00066447,0.00104015,0.00197570,0.00355877,0.00445284,0.00535576,0.00651074,0.00888620,0.00398759,0.00767664,0.00428747,0.00343893,0.00203640,0.00271668,0.00256191,0.00202800,0.00215986,0.00159907,0.00200925,0.00056111,0.00135944,0.00433873,0.00270339,0.00146026,0.00304939,0.00150422,0.00155018,0.00128280,0.00316646,0.00249936,0.00127856,0.00148992,0.00224621,0.00443328,0.00296649,0.00469635,0.00589258,0.00334445,0.00366925,0.00292204,0.00455944,0.00396804,0.00142196,0.00505973,0.00451315,0.00712205,0.00623678,0.00493834,0.00513650,0.00404688,0.00426340,0.00266392,0.00127193,0.00114553,0.00107642,0.00307722,0.00186812,0.00191724,0.00207838,0.00148548
0.00020830,0.00020905,0.00020544,0.00035852,0.00056722,0.00072185,0.00068147,0.00123181,0.00168051,0.00256064,0.00178271,0.00085959,0.00047648,0.00067247,0.00058066,0.00105291,0.00157942,0.00097613,0.00056298,0.00054457,0.00124624,0.00251851,0.00163899,0.00089727,0.00116016,0.00078727,0.00066406,0.00132203,0.00224853,0.00109132,0.00097711,0.00143705,0.00180218,0.00360612,0.00218961,0.00338179,0.00342076,0.00182662,0.00099793,0.00071737,0.00101446,0.00093194,0.00088068,0.00293456,0.00171071,0.00172507,0.00126935,0.00168362,0.00258877,0.00236143,0.00276050,0.00156556,0.00088964,0.00061224,0.00058591,0.00185693,0.00102115,0.00064624,0.00068523,0.00029736
